 0.241921 0.222002 0.059974 -0.116175 0.920120 0.374009 117 
 0.205970 0.143051 0.014258 0.812377 -0.581515 0.043404 118 
 0.148883 0.053523 0.047106 -0.941908 0.317770 -0.108776 119 
 0.191886 0.147759 0.022367 0.576478 0.682293 -0.449611 120 
 0.083777 0.234483 0.072105 0.192488 0.349729 0.916863 121 
 0.249137 0.221220 0.019690 0.552868 0.751057 0.360901 122 
 0.214550 0.144405 0.045726 0.415160 0.905445 -0.088386 123 
 0.113510 0.219234 0.061129 0.422202 0.381231 -0.822441 124 
 0.211373 0.071371 0.045036 0.799044 0.395062 -0.453271 125 
 0.251263 0.040706 0.039024 0.681835 -0.229482 0.694578 126 
 0.025271 0.025348 0.028363 -0.573641 -0.817886 -0.044700 127 
 0.208014 0.280218 0.059045 -0.897540 -0.370729 -0.238710 128 
 0.110393 0.081731 0.025634 0.705966 -0.701442 0.097931 129 
 0.065047 0.212251 0.009453 0.009674 -0.920722 0.390100 130 
 0.224006 0.060944 0.042736 0.524126 -0.835071 0.167176 131 
 0.147253 0.134155 0.053356 0.690221 -0.718109 -0.088964 132 
 0.159266 0.124555 0.057840 0.695515 -0.717174 -0.043815 133 
 0.133917 0.174195 0.014242 0.181325 0.870784 0.457009 134 
 0.193831 0.129090 0.030228 0.431647 -0.080462 -0.898447 135 
 0.093420 0.028477 0.036316 -0.811781 -0.528189 -0.249054 136 
 0.066520 0.019902 0.080138 0.950083 -0.241540 -0.197488 137 
 0.229722 0.211652 0.035725 0.891670 0.318885 0.321306 138 
 0.034787 0.230845 0.034045 0.862752 0.406265 0.301010 139 
 0.230867 0.120420 0.014987 0.775689 -0.383140 -0.501508 140 
 0.080608 0.190919 0.075155 -0.780945 0.596679 -0.184661 141 
 0.180858 0.209280 0.050118 0.974941 0.212053 -0.067252 142 
 0.170032 0.056601 0.065930 -0.530338 -0.627712 0.569841 143 
 0.254545 0.077584 0.055018 -0.897012 0.163167 -0.410787 144 
 0.052077 0.101490 0.067774 0.750648 0.072280 0.656737 145 
 0.165378 0.245087 0.049450 -0.576685 -0.594034 0.560855 146 
 0.196499 0.204070 0.059346 0.887666 0.173192 0.426677 147 
 0.242754 0.149006 0.087504 0.531891 -0.740194 0.411346 148 
 0.224319 0.107683 0.081203 -0.915089 -0.354188 0.192776 149 
 0.222651 0.090067 0.057461 0.137689 0.038838 -0.989714 150 
 0.095791 0.066220 0.067302 0.798467 0.213130 -0.563051 151 
 0.154367 0.221582 0.065998 0.769380 -0.604722 -0.205829 152 
 0.137990 0.147688 0.058155 0.252936 -0.941199 -0.223980 153 
 0.102758 0.212699 0.071046 0.352943 -0.350488 -0.867519 154 
 0.240513 0.105278 0.081931 -0.808578 0.306961 0.501972 155 
 0.129191 0.222456 0.053416 0.689196 0.160448 -0.706587 156 
 0.275701 0.219626 0.034841 0.628406 -0.692487 0.354355 157 
 0.136088 0.193516 0.070138 -0.568713 -0.691350 0.445647 158 
 0.115779 0.157674 0.031364 0.448563 0.805371 -0.387515 159 
 0.217180 0.092489 0.085232 0.234652 -0.783930 0.574798 160 
 0.161208 0.173240 0.060402 -0.003410 -0.656978 -0.753902 161 
 0.063818 0.117674 0.051476 0.627277 0.589266 -0.509205 162 
 0.064728 0.194964 0.068409 -0.958653 0.107840 -0.263352 163 
 0.250419 0.095793 0.090797 0.347895 0.350324 -0.869622 164 
 0.040933 0.251432 0.060120 0.450551 -0.852811 0.264040 165 
 0.200870 0.093872 0.078358 0.441033 -0.851175 0.284589 166 
 0.208735 0.062056 0.058778 0.108966 0.405595 -0.907535 167 
 0.176732 0.047623 0.039108 -0.068764 -0.894554 -0.441639 168 
 0.254684 0.186192 0.029551 -0.873629 -0.376028 -0.308828 169 
 0.123303 0.123878 0.054963 0.163359 0.986563 -0.002628 170 
 0.187077 0.023649 0.049310 0.050963 0.901537 0.429691 171 
 0.195361 0.270013 0.060671 -0.908916 -0.377045 -0.178071 172 
 0.266129 0.041338 0.032885 0.730629 0.147693 -0.666609 173 
 0.055790 0.069598 0.044336 0.240476 0.181327 -0.953568 174 
 0.184265 0.123838 0.068190 0.494759 -0.774088 0.394969 175 
 0.179718 0.259054 0.066303 -0.344892 -0.937923 0.036749 176 
 0.211443 0.207066 0.065146 0.596830 0.759573 0.258541 177 
 0.039623 0.202498 0.022506 -0.723243 0.533819 0.438129 178 
 0.209309 0.176405 0.050484 -0.820090 0.411486 0.397658 179 
 0.135374 0.186466 0.032306 -0.294926 0.731610 0.614626 180 
 0.143776 0.218734 0.046332 0.902657 -0.428396 -0.041083 181 
 0.031116 0.215342 0.031339 -0.571692 0.820429 -0.008012 182 
 0.240437 0.207642 0.017381 0.513305 0.805165 -0.297030 183 
 0.217435 0.180815 0.025444 0.027283 0.681469 0.731338 184 
 0.268088 0.141182 0.077811 -0.132328 0.093340 -0.986801 185 
 0.239657 0.236757 0.066487 0.344939 0.668960 0.658414 186 
 0.253487 0.205792 0.033469 -0.900977 -0.167316 0.400308 187 
 0.067773 0.208483 0.050528 -0.334308 -0.899042 -0.282774 188 
 0.228849 0.079872 0.029548 0.074100 0.162939 -0.983850 189 
 0.267576 0.192943 0.039676 -0.627346 -0.502771 -0.594692 190 
 0.248833 0.090564 0.017847 0.933410 0.251384 -0.256029 191 
 0.181559 0.186786 0.069761 -0.901392 -0.359787 0.240926 192 
 0.229757 0.031832 0.039136 -0.901447 0.290732 -0.320731 193 
 0.139731 0.198996 0.043235 -0.149307 0.596569 0.788551 194 
 0.244012 0.049645 0.056549 -0.636471 0.751830 0.172209 195 
 0.174337 0.121237 0.051840 0.954976 -0.043815 0.293431 196 
 0.101647 0.042160 0.038257 -0.737584 -0.454996 -0.498947 197 
 0.036753 0.126603 0.036117 -0.040515 -0.933440 -0.356439 198 
 0.037583 0.099812 0.057524 0.476580 0.185645 0.859307 199 
 0.161877 0.046119 0.074895 -0.605817 -0.763809 0.222670 200 
 0.053143 0.143121 0.013519 0.843099 -0.445281 0.301511 201 
 0.221776 0.288586 0.060932 -0.477976 -0.847402 0.231190 202 
 0.039743 0.235589 0.064228 -0.097788 -0.994933 0.023368 203 
 0.097181 0.090903 0.028519 0.304834 -0.878983 -0.366696 204 
 0.225709 0.096102 0.015701 -0.765254 -0.496095 -0.410215 205 
 0.251085 0.142414 0.060578 -0.042690 0.928386 0.369157 206 
 0.068626 0.045443 0.032575 -0.405989 0.650585 0.641804 207 
 0.220745 0.240338 0.054400 0.686077 0.317979 -0.654361 208 
 0.090608 0.179540 0.080305 -0.795959 0.544739 -0.264022 209 
 0.209364 0.100766 0.061729 0.049058 0.938602 -0.341497 210 
 0.073961 0.221147 0.058866 -0.332129 -0.788274 -0.517991 211 
 0.039411 0.151751 0.016299 0.366241 -0.072481 -0.927693 212 
 0.168550 0.178312 0.073820 -0.606366 -0.772650 -0.187967 213 
 0.181839 0.031984 0.033437 -0.531758 -0.846858 0.008060 214 
 0.212328 0.084553 0.069932 0.633170 0.625720 -0.455599 215 
 0.119044 0.169428 0.075037 -0.707304 -0.670927 0.222661 216 
 0.082539 0.101673 0.049617 0.469452 0.579310 -0.666344 217 
 0.070276 0.167370 0.055941 -0.721819 0.295925 0.625624 218 
 0.112005 0.099468 0.032414 0.583699 -0.748818 -0.313953 219 
 0.067711 0.051513 0.049637 -0.177832 0.113040 0.977547 220 
 0.101045 0.142735 0.043231 0.587844 0.334663 -0.736505 221 
 0.244282 0.208598 0.049104 0.470032 0.170456 0.866034 222 
 0.251117 0.259517 0.081872 0.574269 0.787579 0.223461 223 
 0.036217 0.160632 0.029969 -0.020809 -0.574316 -0.818370 224 
 0.047305 0.098636 0.041349 0.476980 -0.782847 0.399550 225 
 0.125232 0.027979 0.085126 0.511468 -0.827794 0.230560 226 
 0.115036 0.171606 0.054423 0.661209 0.037734 0.749252 227 
 0.052756 0.085035 0.048263 0.613478 -0.132159 0.778575 228 
 0.071200 0.228554 0.008113 -0.629684 -0.774869 -0.055466 229 
 0.283697 0.205317 0.030731 0.226262 -0.974033 -0.008135 230 
 0.054461 0.112033 0.084454 0.168683 -0.977433 0.127162 231 
 0.259201 0.148972 0.089302 0.915560 0.212350 -0.341552 232 
 0.018486 0.095701 0.050761 0.522440 0.589632 0.615947 233 
 0.251384 0.279859 0.061820 -0.305979 0.307202 -0.901113 234 
 0.114669 0.050771 0.033585 -0.697692 -0.702144 0.142196 235 
 0.086949 0.118876 0.026632 0.755579 -0.648003 -0.095877 236 
 0.237107 0.049176 0.038643 0.478857 -0.875901 -0.059116 237 
 0.133263 0.073188 0.058265 0.136150 0.912528 0.385688 238 
 0.069902 0.274258 0.051011 0.582117 -0.721213 0.375490 239 
 0.143003 0.041090 0.067844 -0.130390 -0.517667 -0.845588 240 
 0.127849 0.162863 0.058950 0.615455 -0.740573 0.269753 241 
 0.175703 0.063289 0.034505 0.261868 -0.770167 0.581608 242 
 
